id,text,authentic
46010019,"What say I then? that the idol is any thing, or that which is offered in sacrifice to idols is any thing?",TRUE
46010020,"But I say, that the things which the Gentiles sacrifice, they sacrifice to devils, and not to God: and I would not that ye should have fellowship with devils.",TRUE
46010021,"Ye cannot drink the cup of the Lord, and the cup of devils: ye cannot be partakers of the Lord's table, and of the table of devils.",TRUE
46010022,Do we provoke the Lord to jealousy? are we stronger than he?,TRUE
46010023,"All things are lawful for me, but all things are not expedient: all things are lawful for me, but all things edify not.",TRUE
46010024,"Let no man seek his own, but every man another's wealth.",TRUE
46010025,"Whatsoever is sold in the shambles, that eat, asking no question for conscience sake:",TRUE
46010026,"For the earth is the Lord's, and the fulness thereof.",TRUE
46010027,"If any of them that believe not bid you to a feast, and ye be disposed to go; whatsoever is set before you, eat, asking no question for conscience sake.",TRUE
46010028,"But if any man say unto you, This is offered in sacrifice unto idols, eat not for his sake that shewed it, and for conscience sake: for the earth is the Lord's, and the fulness thereof:",TRUE
46010029,"Conscience, I say, not thine own, but of the other: for why is my liberty judged of another man's conscience?",TRUE
46010030,"For if I by grace be a partaker, why am I evil spoken of for that for which I give thanks?",TRUE
46010031,"Whether therefore ye eat, or drink, or whatsoever ye do, do all to the glory of God.",TRUE
46010032,"Give none offence, neither to the Jews, nor to the Gentiles, nor to the church of God:",TRUE
46010033,"Even as I please all men in all things, not seeking mine own profit, but the profit of many, that they may be saved.",TRUE
46011001,"Be ye followers of me, even as I also am of Christ.",TRUE
46011002,"Now I praise you, brethren, that ye remember me in all things, and keep the ordinances, as I delivered them to you.",TRUE
46011003,"But I would have you know, that the head of every man is Christ; and the head of the woman is the man; and the head of Christ is God.",TRUE
46011004,"Every man praying or prophesying, having his head covered, dishonoureth his head.",TRUE
46011005,But every woman that prayeth or prophesieth with her head uncovered dishonoureth her head: for that is even all one as if she were shaven.,TRUE
46011006,"For if the woman be not covered, let her also be shorn: but if it be a shame for a woman to be shorn or shaven, let her be covered.",TRUE
46011007,"For a man indeed ought not to cover his head, forasmuch as he is the image and glory of God: but the woman is the glory of the man.",TRUE
46011008,For the man is not of the woman: but the woman of the man.,TRUE
46011009,Neither was the man created for the woman; but the woman for the man.,TRUE
46011010,For this cause ought the woman to have power on her head because of the angels.,TRUE
46011011,"Nevertheless neither is the man without the woman, neither the woman without the man, in the Lord.",TRUE
46011012,"For as the woman is of the man, even so is the man also by the woman; but all things of God.",TRUE
46011013,Judge in yourselves: is it comely that a woman pray unto God uncovered?,TRUE
46011014,"Doth not even nature itself teach you, that, if a man have long hair, it is a shame unto him?",TRUE
46011015,"But if a woman have long hair, it is a glory to her: for her hair is given her for a covering.",TRUE
46011016,"But if any man seem to be contentious, we have no such custom, neither the churches of God.",TRUE
46011017,"Now in this that I declare unto you I praise you not, that ye come together not for the better, but for the worse.",TRUE
46011018,"For first of all, when ye come together in the church, I hear that there be divisions among you; and I partly believe it.",TRUE
46011019,"For there must be also heresies among you, that they which are approved may be made manifest among you.",TRUE
46011020,"When ye come together therefore into one place, this is not to eat the Lord's supper.",TRUE
46011021,"For in eating every one taketh before other his own supper: and one is hungry, and another is drunken.",TRUE
46011022,"What? have ye not houses to eat and to drink in? or despise ye the church of God, and shame them that have not? What shall I say to you? shall I praise you in this? I praise you not.",TRUE
46011023,"For I have received of the Lord that which also I delivered unto you, That the Lord Jesus the same night in which he was betrayed took bread:",TRUE
46011024,"And when he had given thanks, he brake it, and said, Take, eat: this is my body, which is broken for you: this do in remembrance of me.",TRUE
46011025,"After the same manner also he took the cup, when he had supped, saying, This cup is the new testament in my blood: this do ye, as oft as ye drink it, in remembrance of me.",TRUE
46011026,"For as often as ye eat this bread, and drink this cup, ye do shew the Lord's death till he come.",TRUE
46011027,"Wherefore whosoever shall eat this bread, and drink this cup of the Lord, unworthily, shall be guilty of the body and blood of the Lord.",TRUE
46011028,"But let a man examine himself, and so let him eat of that bread, and drink of that cup.",TRUE
46011029,"For he that eateth and drinketh unworthily, eateth and drinketh damnation to himself, not discerning the Lord's body.",TRUE
46011030,"For this cause many are weak and sickly among you, and many sleep.",TRUE
46011031,"For if we would judge ourselves, we should not be judged.",TRUE
46011032,"But when we are judged, we are chastened of the Lord, that we should not be condemned with the world.",TRUE
46011033,"Wherefore, my brethren, when ye come together to eat, tarry one for another.",TRUE
46011034,"And if any man hunger, let him eat at home; that ye come not together unto condemnation. And the rest will I set in order when I come.",TRUE
46012001,"Now concerning spiritual gifts, brethren, I would not have you ignorant.",TRUE
46012002,"Ye know that ye were Gentiles, carried away unto these dumb idols, even as ye were led.",TRUE
46012003,"Wherefore I give you to understand, that no man speaking by the Spirit of God calleth Jesus accursed: and that no man can say that Jesus is the Lord, but by the Holy Ghost.",TRUE
46012004,"Now there are diversities of gifts, but the same Spirit.",TRUE
46012005,"And there are differences of administrations, but the same Lord.",TRUE
46012006,"And there are diversities of operations, but it is the same God which worketh all in all.",TRUE
46012007,But the manifestation of the Spirit is given to every man to profit withal.,TRUE
46012008,For to one is given by the Spirit the word of wisdom; to another the word of knowledge by the same Spirit;,TRUE
46012009,To another faith by the same Spirit; to another the gifts of healing by the same Spirit;,TRUE
46012010,To another the working of miracles; to another prophecy; to another discerning of spirits; to another divers kinds of tongues; to another the interpretation of tongues:,TRUE
